,Tarantula,Ochiai1,Ochiai2,Ample,Jaccard,Kulczynski,Dstar2,Naish1,Naish2,GP13,Wong1,RusselRao,Binary,GP02,GP03,GP19,combine
INRESMut2_T2,1.0,1.0,6.0,1.0,1.0,1.0,1.0,18.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
INRESMut138_T2,2.0,2.0,7.0,2.0,2.0,2.0,2.0,18.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0
INRESMut16_T7,8.0,8.0,8.0,4.0,8.0,8.0,8.0,2.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,4.0
INRESMut98_T7,8.0,8.0,8.0,4.0,8.0,8.0,8.0,2.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,4.0
INRESMut164_T2,1.0,1.0,6.0,1.0,1.0,1.0,1.0,18.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
INRESMut69_T3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0
INRESMut117_T2,1.0,1.0,6.0,1.0,1.0,1.0,1.0,18.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
INRESMut22_T2,2.0,2.0,7.0,2.0,2.0,2.0,2.0,18.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0
INRESMut58_T2,1.0,1.0,6.0,1.0,1.0,1.0,1.0,18.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
INRESMut78_T7,8.0,8.0,8.0,4.0,8.0,8.0,8.0,2.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,4.0
INRESMut21_T2,1.0,1.0,6.0,1.0,1.0,1.0,1.0,18.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
INRESMut185_T7,8.0,8.0,8.0,4.0,8.0,8.0,8.0,2.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,4.0
INRESMut81_T2,2.0,2.0,7.0,2.0,2.0,2.0,2.0,18.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0
INRESMut66_T2,3.0,3.0,5.0,3.0,3.0,3.0,3.0,18.0,3.0,3.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0
INRESMut88_T7,8.0,8.0,8.0,4.0,8.0,8.0,8.0,2.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,4.0
INRESMut29_T2,3.0,3.0,5.0,3.0,3.0,3.0,3.0,18.0,3.0,3.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0
INRESMut184_T2,1.0,1.0,6.0,1.0,1.0,1.0,1.0,18.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
INRESMut24_T3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0
INRESMut42_T7,8.0,8.0,8.0,4.0,8.0,8.0,8.0,2.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,4.0
INRESMut114_T2,1.0,1.0,6.0,1.0,1.0,1.0,1.0,18.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
INRESMut8_T7,8.0,8.0,8.0,4.0,8.0,8.0,8.0,2.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,4.0
INRESMut141_T2,1.0,1.0,6.0,1.0,1.0,1.0,1.0,18.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
INRESMut143_T2,3.0,3.0,5.0,3.0,3.0,3.0,3.0,18.0,3.0,3.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0
INRESMut10_T2,3.0,3.0,8.0,3.0,3.0,3.0,3.0,18.0,3.0,3.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0
INRESMut103_T2,1.0,1.0,6.0,1.0,1.0,1.0,1.0,18.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
INRESMut46_T3,7.0,7.0,7.0,2.0,7.0,7.0,7.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,2.0
